iter	RMSE
2926	0.2858693515
2927	0.2858326746
2928	0.2858207059
2929	0.2858127154
2930	0.2858062669
2931	0.2857942404
2932	0.2857685903
2933	0.2857564843
2934	0.2857452527
2935	0.2857396767
2936	0.2857197681
2937	0.2857183135
2938	0.2857025907
2939	0.2856809624
2940	0.2856499582
2941	0.2856289439
2942	0.285619131
2943	0.2855769196
2944	0.2855608887
2945	0.2855414128
2946	0.2855290841
2947	0.2855004076
2948	0.2854786153
2949	0.2854544008
2950	0.2854399406
2951	0.2854206404
2952	0.2854199061
2953	0.2854010701
2954	0.2853836312
2955	0.2853739674
2956	0.2853565729
2957	0.2853395394
2958	0.2853296741
2959	0.2853001668
2960	0.2852836113
2961	0.2852721223
2962	0.2852483831
2963	0.2852300578
2964	0.2852078281
2965	0.2851902727
2966	0.2851749362
2967	0.2851519084
2968	0.2851386674
2969	0.2851174441
2970	0.2850877812
2971	0.2850693637
2972	0.2850416658
2973	0.2850272436
2974	0.2849937115
2975	0.2849816493
2976	0.2849676272
2977	0.2849594082
2978	0.2849443442
2979	0.2849305298
2980	0.2848890427
2981	0.2848819138
2982	0.2848688313
2983	0.2848533082
2984	0.2848437281
2985	0.2848285985
2986	0.2848107611
2987	0.2847942942
2988	0.2847777089
2989	0.2847535619
2990	0.2847376831
2991	0.2847213914
2992	0.2847105594
2993	0.2846966872
2994	0.2846754721
2995	0.2846531645
2996	0.2846306395
2997	0.2846209423
2998	0.2846115181
2999	0.2845773069
